sentiment,tweet_text
1.0,USRTOK naja vllt bei den alteingesessenen linken aber die neuen zu 95% antideutsche leleks
0.0,USRTOK die gewinnerin wählt aus - manchmal nur die größe - manchmal generell aus dem gesamten shop. freie auswahl und so... ;-)
0.0,USRTOK israelisch-jüdische professoren zu boykottieren entspricht nicht unserem verständnis von wissenschaftsfreiheit
0.0,"USRTOK USRTOK USRTOK ""alles klar"" ist nicht mehr pc, im ernst?"
1.0,"USRTOK USRTOK USRTOK USRTOK in ihrem land war dass so nicht möglich ,aber bei uns kann man dass ausleben ,dank freier meinungsäußerung.wir deutsche sind die gelackmeierten !"
0.0,"USRTOK USRTOK USRTOK USRTOK da die brd lediglich bewohner hat ist es sowieso egal, aber selbst wenn, sagen sie nicht welches volk, fieser juristischer trick"
1.0,"USRTOK USRTOK ist doch alles fäkal-egal, hauptsache die ungelernten wie c.r. oder k.g.e. oder der migrationspatriot c.özdedingens ziehen eine lange fresse. das die ö.r.medien plus die lügenpresse so berichten wie sie es tun, war doch absehbar! das schon seit jahren !"
0.0,"USRTOK USRTOK USRTOK mit dem was du frisst, könnte man afrika ein jahr lang ernähren."
0.0,"USRTOK USRTOK ja sie belohnen sich gegenseitig für ihre vasallentreue.....demnächst kriegt die merkel einen preis zurück...bald, es muss nur noch einer erfunden werden...!"
0.0,ich hoffe die afd bekommt bei neuwahlen 20%
0.0,USRTOK barett kaliber 50 scharfschuetzen gewehr gerade gepostet. das ding macht alles platt. selbst probiert
1.0,USRTOK kirche und staat hat seine anhänger schon immer verraten und missbraucht. wir kennen das und haben gelernt. religion ist privat sache.
0.0,".USRTOK mit 81,9 % wiedergewählt, ein minus von 18,1 punkten. entspricht in etwa dem rückgang der USRTOK bei #bw2017. ist nach schulz' eigenem maßstab kein ""regierungsauftrag"". oder?"
0.0,"thema krim: offensichtl. werden dumm geborene,die nichts dazulernten u. davon noch d. hälfte vergaßen politiker schwarzmeerflotte bleibt ru😜"
0.0,"USRTOK äääähhhhh, wir schaffen das ??????!!!?!!"
0.0,"walter kohl erhebt in einem interview im ""zeit""-magazin schwere vorwürfe gg. merkel. ""anteil am tod meiner mutter"" durch verrat (passt 🤢)"
0.0,"einem kind geräusche zu verbieten sei etwa so unmöglich, wie einem afrikaner seine hautfarbe zu verbieten. |lbr| harald martenstein"
0.0,"unesco anti-israelische positionen vorwerfen,aber es im eigenen land nicht mal schaffen,sich klar von antisemiten zu distanzieren: unfassbar"
1.0,#özdemir und #peter von der #grünen sekte treten nicht mehr an. noch mehr gute nachrichten von dort? kge oder conchita? |lbr| #ohnegrünelebtsichsbesser
0.0,"alle götter sterben, wenn sie den menschen langweilig werden! stell dir vor es gäbe facebook und keiner geht hin!"
1.0,#groko wird zur vernichtung der europäischen menschen und kultur gebraucht. |lbr| gleichzeitig zur stärkung der zentralen eu ausbeutungs eliten
0.0,USRTOK kopftuch =zur schau stellung einer religiösen einstellung. religion ist jedoch privat sache. und hat an schulen nichts zu suchen.
0.0,"sachtma, soll ich zum türken oder zum chinesen ins dorf runter fahren? |lbr| #keinbockzumkochen"
0.0,USRTOK schadenfreude ist die schönste freude!🤣
0.0,"illners runde hat das niveau, wie eine werbung für vegetarische ""wurst"" &gt; mogelpackung und sehr fad, völlig geschmacklos 😂😂😂"
0.0,ntv bilder von trump u obama vereidigung komplett manipuliert bilder von trump zeigen stunden vor der vereidigung wo menschen erst kamen |lbr| afd
0.0,"die deutschen müssen sich endlich von der vorstellung verabschieden das die brd regierung für das deutsche volk arbeitet oder interesse an ihm hat. um ihre agenda durchzusetzen, benutzen sie die durch geheimdienste durchsetzen brd medien."
1.0,USRTOK USRTOK widerliche fratzen...sie machen unsere welt nur schlechter...!!
0.0,bündelung aller asylverfahren in entscheidungs- u. rückführungszentren wird die #abschiebungen endlich beschleunigen. #asyl
0.0,USRTOK USRTOK es gibt noch einen gott. neuwahlen die einzige kosequenz.
1.0,"USRTOK USRTOK wir hatten wie immer für alles verständnis, dann folgte misstrauen wut und grenzenlose ablehnung. |lbr| so entstand hass der🇩🇪auf asyl-migranten!"
1.0,"#barcelona &amp; wo bleiben jetzt die #msm-artikel gegen polit-arschlöcher, die nicht den muslimischen #terror klar benennen?"
1.0,"USRTOK großes maul und nichts zu sagen, dummes labern, ohne fragen."
1.0,eu und dieses schland mischen sich wieder mit verlogenen darstellungen in die innenpolitik polens ein &gt; das geht ihnen einen scheissdreck an
0.0,#norwegen ist kein mitglied der europäischen union. die wahlberechtigten norwegischen bürger haben einen beitritt zur europäischen gemeinschaft 1972 und einen eu-beitritt 1994 in volksabstimmungen abgelehnt. die deutschen hat man erst garnicht gefragt ob sie in die #eu wollen.
0.0,"150 personen bei afd-kundgebung gg. das gedenken an #ouryjalloh. poggenburg, tillschneider, däbritz, bachmann applaudieren aktuell u.a. der behauptung, afdler würden wie juden '33 behandelt. die straße würde aber ""uns deutschen"" gehören. außerdem diffamierungen jallohs. #de0701"
0.0,USRTOK frage zum 2ten advent. wieso gibt es kein statement der regierung zu den ausschreitungen der hamas anhänger in berlin? hass parolen gegen juden in der hauptstadt flaggen verbrennung. was kommt als nächstes? synagogen werden wieder angezündet. ich schäme mich für diese regierung.
1.0,"ich bin metaller ! die igm, das sind keine metaller! mich haben schon die arschkriecherischen betriebversammlungen, ende der 70er angekotzt ! alles was rot,spd,links und besonders grün ist, ist ein dorn im fleisch der arbeitnehmerschaft !"
0.0,"verhandlungen bei den sondierungsgesprächen mit der union für heute beendet. |lbr| „geduld, vernunft und zeit macht möglich die unmöglichkeit“ (simon dach)"
1.0,"netanjahu wirft gabriel instinktlosigkeit vor. tatsächlich ist gabriel |lbr| ein völliger versager, der einen abgeschobenenposten bekleidet."
1.0,"man sollte sich die namen derer gut merken, die das aus unserem deutschland gemacht haben! immer mehr leute biegen rechts ab, angesichts antijüdischer palästinaapologetik und islamverherrlichung! und frauen, laßt euch nicht durch grüne genderscheiße in den untergang treiben !"
0.0,"nur bei der notwendigen veränderungsbereitschaft kann es in frage kommen, der partei zu empfehlen, in ernsthafte verhandlungen für eine regierungsbildung einzusteigen, wie immer diese aussieht. |lbr| am ende entscheiden bei uns die mitglieder und das ist auch gut so!"
0.0,USRTOK USRTOK politikerpflichten wäre uns vom schaden zu bewahren...nicht welche zu produzieren..! |lbr| USRTOK wird es schwer haben die begangenen fehler der naiven parteien zu bereinigen...wenn es den überhaupt möglich ist..!
0.0,USRTOK peinlich peinlich....aber eine mehr oder weniger was spielt das noch für eine rolle...😃😃
0.0,USRTOK USRTOK alle totalitarian systeme der letzten 200 jahre waren linke diktaturen die von zionistischen gruppen geschaffen wurden.
1.0,wenn die deutschen erstmal alle erwachen aus ihrem schlaf wird dieses kranke land namens brd wieder zum alten deutschland
0.0,"USRTOK USRTOK diese kundgebung hätte niemals genehmigt werden dürfen. man hat billigend in kauf genommen, das es zu ausschreitungen kommt, da gleichzeitig das chanukka fest am brandenburger tor stattfindet. mir tun die polizisten leid die für diesen irrsinn immer den kopf hin halten."
0.0,USRTOK das volk wird geschröpft und die elite erhält milliarden!! das volk wird verarscht!!!😡😡😡
1.0,ich will nen neuen deutschen kaiser
0.0,"USRTOK USRTOK ihnen ist aber bekannt, dass es bereits obdachloseneinrichtungen gibt? zweifelhaft, ob die meisten obdachlosen in abgeschotteten kasernen in randgebieten leben möchten. und zu 2: die menschen haben einen schutzstatus erhalten. was heißt das wohl?"
0.0,USRTOK sachsens frauen für die freiheit!!!
0.0,"wenn man äußerungen von USRTOK USRTOK oder USRTOK liest, könnte man meinen, der USRTOK fehle nur 1 mandat zur absoluten mehrheit ... #nurmalso"
0.0,USRTOK mecklenburger sind doch soooooooo ängstlich 😳 und brauchen immer etwas länger zum nachdenken 😜
0.0,"USRTOK selbst ernannte ""eu-experten"" im ""handelsblatt"" 😂😂😂"
0.0,2015 hing an unserem küchenschrank der zeitungsartikel über euch. heute hängen dort fotos von der ganzen wg. feedback von einer wg! &lt;3
0.0,"was waren die 11,5 mio. erst- und die 9,5 mio. zweitstimmen für die USRTOK bei der #btw17 wert? das entscheiden morgen 600 funktionäre beim #spdbpt18. motto: erst das funktionärscorps, dann die wähler."
0.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK verstehe nicht, dass man es in d hinnimmt, dass mörder draußen frei rumlaufen.versteht keiner im ausland."
0.0,"USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK USRTOK sehen sie, ich brauche keine drogen - sie reden offensichtlich aus erfahrung. sachsens ehem. innenminister eggers, der kennt das problem auch, deswegen durfte er gehen. ich habe eine ungarische und eine amerikanische nationalhymne - herr oberlehrer."
0.0,USRTOK wo ist merkels balken? |lbr| wahrscheinlich wird der negative bereich nicht angezeigt!!
0.0,USRTOK USRTOK so hab ich das auch verstanden: co2 abdruck eines mitteleuropäers ist zehnmal stärker als der eines afrikaner!
1.0,USRTOK USRTOK die die dafür verantwortlich sind der eigentliche 🇩🇪feind |lbr| jedem der grün gewählt hat dem wünsche ich alles schlechte im leben...!!
0.0,USRTOK danke! wir teilen die aufregung. morgen früh wissen wir mehr
0.0,"USRTOK USRTOK sich für muslimische feiertage einzusetzen, bedeutet nicht gleich religiös zu sein. es bedeutet sich für die im grundgesetz verankerte religionsfreiheit einzusetzen. alles andere über unsere organisation finden sie unter: tgd.de, dann kommt es auch zu weniger missverständnissen."
1.0,die welt von #maas und #merkel |lbr| im internet gibt’s sperrung wenn nicht staatsmeinung vertreten wird |lbr| in hamburg gibts schläge auf den kopf
0.0,"als atheist glaube ich nicht an die existenz von ca. 2700 götter. |lbr| christen, muslime und juden glauben auch nicht an die existenz von 2699 götter. |lbr| damit sind sie fast so atheistisch wie ich.^^"
0.0,USRTOK die bundeswehr sollte zum schutz der europäischen grenzen da sein und sich nicht zu gehilfen der schlepper machen lassen.
1.0,was macht ein verbrecher (betrug) wie h.maas in einem amt wie das was er besetzt ?? ticken wir deutsche noch richtig ???
0.0,USRTOK verkauft ist verkauft!was die türken damit machen steht in dern verantwortung die sind alt genug.
1.0,USRTOK ob von merkel oder schulz? wir deutsche wollen und können dieses dummgelaber der pest (merkel) und cholera (schulz) nicht mehr hören!
1.0,jedentag strömen muslimische invasoren ins land u es nimmt kein ende merkel u schergen posaunen dass wir weiter hunderttausende aufnehmen
0.0,USRTOK ja unsere polizei ist auf der suche...und wenn sie fündig wurden werden sie wieder freigelassen... |lbr| ein blödes spiel..ein saublödes spiel sogar....!
0.0,"USRTOK in grüne obhut??? das ""riecht"" so`n bisschen nach beck, oder? 😜"
1.0,hmm? meine theorie: die österreicher sind in summe die klügsten menschen europas ... #grueneversenken
0.0,glaubwürdig wären die #grünen wenn sie persönlich alle flugreisen zum schutze des weltklimas sofort unterlassen. |lbr| schau mer mal…hahaha
0.0,USRTOK USRTOK hast du maas alte tweets grind etwa verpasst
0.0,"USRTOK USRTOK USRTOK USRTOK ich bin evangelisch,ich werde ich aus dieser kirche austreten."
1.0,"es ist eben ein entscheidender fehler, bei ""ziegenhirten"" zu kriechen und bei charakterköpfen nur schwachsinn heraushängen lassen 😂😂😂"
1.0,"#cnnblackmail ... achja ... &amp; ""entsetzt"" sind nur #arschlöcher, die #trump als ""todbringenden kometen"" oder ""enthauptet"" toll finden"
1.0,"USRTOK USRTOK die masse versteht das nicht, sie sind so dumm gehalten das annähernd jede hilfe zu spät kommt"
0.0,interessant die eu mahnt weltweit die meinungsfreiheit an und in deutschland wird diese gerade abgeschafft faulen zauber beenden afd wählen
0.0,"USRTOK USRTOK USRTOK USRTOK sie nutzen die argumentation von #neonazis: »alle kriegsparteien hatten dreck am stecken«; das ist billiger #revisionismus! die #deutschen begangen das größte #verbrechen der #menschheitsgeschichte, nämlich die industrielle vernichtung von 6 mio. europäischer #juden (#holocaust)."
0.0,"sagt mal, ""mossul-offensive""??? wie lange basteln die usa mit ihren hilfstruppen da noch rum??? 😜"
0.0,"hallo, bin wieder aus szczecin zurück.treffen mit sportvereinen.gut,dass es freunde gibt,die politik leben u nicht nur wirres zeug quatschen"
0.0,"USRTOK typisch,wird verurteilt,dann abgehakt und geht zur tagesordnung über.da muss ein exempel statuiert werden ,dass sich sowas nicht wiederholt!!!!!!"
0.0,USRTOK deutschlandtrend 1939 die zustimmung zur nsdap und adolf hitler steigt deutlich. mit solcher propaganda hat goebbels bereits gearbeitet.
0.0,USRTOK fröhlicher gruß aus der hauptstadt edgar 😇
0.0,"(3) sexismus beginnt oft schon lange, bevor es strafbar wird. respekt beginnt bei der sprache. auch bei sexualisierter gewalt gilt: erst kommen die worte, dann die taten. #endviolenceagainstwomen"
1.0,USRTOK im jahre des herrn anno 1307 hat die kirche ihre verteidiger verraten. heute verrät sie ihre zahlenden mitglieder. verrat bleibt verrat.
1.0,USRTOK USRTOK stimmt aber dazu ist er zu blöde.
1.0,USRTOK USRTOK USRTOK man hört noch nicht einmal einen judenfurz💨
1.0,USRTOK dreckiger neger...dreckiges pack...die deutschen lieben sie halt..!!
1.0,"salvatore, siehst du nicht, wer da aus afrika kommt? wenn du diese |lbr| rücksichtslosen invasoren willst, dann füttere sie selbst, und sitz."
1.0,"USRTOK USRTOK USRTOK gewöhnen sie sich mal anstand an, oder haben sie es gern wenn man sie türken troll nennt 😡👎"
0.0,"die ersten 'terroristen' wurden getroffen von der türkei. |lbr| wer bomben auf zivilisten feuert, bekämpft keinen terrorismus, er ist der terrorist. #afrin"
0.0,USRTOK ....das steht uns gut zu gesicht....kunst für blöde....!!
0.0,"fällt euch auf daß vor der #wahl2017 olle kamellen rente,löhne,kita…aber nicht die wichtigen themen terror und sicherheit besprochen werden"
0.0,USRTOK so traurig es so zu sehen..
0.0,USRTOK dann frage ich anders..demokratisch gewählte entscheidungen gilt zu akzeptieren! |lbr| würden sie sich auch so negativ über hillary äußern..?
0.0,USRTOK das ist arithmetik ....je mehr umso besser können sie sich gegenseitig wärmen....
0.0,"broder:""wenn unsere freiheit am hindukusch verteidigt wird, dann wird sie auch am jordan, golanhöhen und dem roten meer verteidigt."" #dilk16"
1.0,"unsere dicke ""friedenstaube"" ist außenpolitisch so feige, dass sie das ""säbelrasseln"" ihrer blonden krähe überlässt 😜"
0.0,"USRTOK USRTOK erzähle keinen schwachsinn! das sind meldungen über die nur einige ""echte redakteure"" in lokalblättern berichten! und ich gebe es weiter!"
1.0,"unser bundes-pastor verabschiedete sich mit einer predigt zur demokratie, für deren zerstörung seine agitprop-sekretärin verantwortlich ist."
0.0,USRTOK USRTOK große scheine bekommt man schlecht gewechselt und damit mit bezahlen ist auch nicht einfach! 😜😜😜
1.0,der wechsel auf neue modelle lässt die alten diesel nicht |lbr| verschwinden. das ist ein saudummer vorschlag. die schiffe |lbr| versauen die luft mehr
0.0,"USRTOK zum ritter geschlagen, weil er viel geld an hospitäler gespendet hat - ablasshandel - vor denen, die am meisten spenden, sollte man auf der hut sein -!"
0.0,"USRTOK USRTOK sei zu frauen höflich 😜 männer tauschen sich u.a. per dn aus, okay?"
1.0,"USRTOK USRTOK wer den spektakulär dummen böhmermann für voll nimmt, der soll das doch tun ! ich habe noch hoffnung für deutschland, da kann so ein dummer bengel nichts dran ändern nur weil er zu beschränkt im schädel ist !"
1.0,USRTOK USRTOK die arschlöscher der justiz leben in einem eigenen biotop
0.0,USRTOK USRTOK der #antisemitismus hat nicht mit der befreiung von #auschwitz &amp; dem sieg über #deutschland aufgehört zu existieren! selbst nach 1945 existiert #judenhass unter deutschen weiter (#afd &amp; co.). antisemitische #muslime sind jedoch ein weiteres trauriges kapitel für uns #juden hier.
